Frequency - Spectrum Data,Amplitude - Spectrum Data,Frequency - Lorentzian Fit,Amplitude - Lorentzian Fit
94696.9,-46.5917,94696.9,-49.5862
94698.4,-46.5572,94698.4,-49.5871
94700,-46.5238,94700,-49.588
94701.6,-46.4898,94701.6,-49.5889
94703.1,-46.4537,94703.1,-49.5899
94704.7,-46.4148,94704.7,-49.5908
94706.2,-46.3732,94706.2,-49.5917
94707.8,-46.3295,94707.8,-49.5926
94709.4,-46.2854,94709.4,-49.5935
94710.9,-46.2429,94710.9,-49.5944
94712.5,-46.2034,94712.5,-49.5954
94714.1,-46.1687,94714.1,-49.5963
94715.6,-46.1406,94715.6,-49.5972
94717.2,-46.1197,94717.2,-49.5981
94718.8,-46.1067,94718.8,-49.599
94720.3,-46.1022,94720.3,-49.6
94721.9,-46.1072,94721.9,-49.6009
94723.4,-46.1226,94723.4,-49.6018
94725,-46.1498,94725,-49.6027
94726.6,-46.1898,94726.6,-49.6036
94728.1,-46.2432,94728.1,-49.6046
94729.7,-46.3101,94729.7,-49.6055
94731.2,-46.3903,94731.2,-49.6064
94732.8,-46.4828,94732.8,-49.6073
94734.4,-46.585,94734.4,-49.6082
94735.9,-46.6937,94735.9,-49.6091
94737.5,-46.8058,94737.5,-49.6101
94739.1,-46.918,94739.1,-49.611
94740.6,-47.0267,94740.6,-49.6119
94742.2,-47.1294,94742.2,-49.6128
94743.8,-47.2236,94743.8,-49.6137
94745.3,-47.3074,94745.3,-49.6147
94746.9,-47.3796,94746.9,-49.6156
94748.4,-47.4397,94748.4,-49.6165
94750,-47.4875,94750,-49.6174
94751.6,-47.5226,94751.6,-49.6183
94753.1,-47.5451,94753.1,-49.6192
94754.7,-47.5561,94754.7,-49.6202
94756.2,-47.5567,94756.2,-49.6211
94757.8,-47.5481,94757.8,-49.622
94759.4,-47.5316,94759.4,-49.6229
94760.9,-47.5087,94760.9,-49.6238
94762.5,-47.4809,94762.5,-49.6247
94764.1,-47.4488,94764.1,-49.6257
94765.6,-47.4132,94765.6,-49.6266
94767.2,-47.3742,94767.2,-49.6275
94768.8,-47.3325,94768.8,-49.6284
94770.3,-47.2895,94770.3,-49.6293
94771.9,-47.2467,94771.9,-49.6302
94773.4,-47.205,94773.4,-49.6311
94775,-47.1647,94775,-49.6321
94776.6,-47.126,94776.6,-49.633
94778.1,-47.0886,94778.1,-49.6339
94779.7,-47.0521,94779.7,-49.6348
94781.2,-47.0162,94781.2,-49.6357
94782.8,-46.9807,94782.8,-49.6366
94784.4,-46.945,94784.4,-49.6376
94785.9,-46.9093,94785.9,-49.6385
94787.5,-46.8739,94787.5,-49.6394
94789.1,-46.8404,94789.1,-49.6403
94790.6,-46.811,94790.6,-49.6412
94792.2,-46.7872,94792.2,-49.6421
94793.8,-46.7701,94793.8,-49.643
94795.3,-46.7605,94795.3,-49.644
94796.9,-46.7581,94796.9,-49.6449
94798.4,-46.7628,94798.4,-49.6458
94800,-46.7744,94800,-49.6467
94801.6,-46.7922,94801.6,-49.6476
94803.1,-46.8157,94803.1,-49.6485
94804.7,-46.8444,94804.7,-49.6494
94806.2,-46.8782,94806.2,-49.6504
94807.8,-46.9172,94807.8,-49.6513
94809.4,-46.961,94809.4,-49.6522
94810.9,-47.0087,94810.9,-49.6531
94812.5,-47.0586,94812.5,-49.654
94814.1,-47.1079,94814.1,-49.6549
94815.6,-47.1537,94815.6,-49.6558
94817.2,-47.1922,94817.2,-49.6567
94818.8,-47.2201,94818.8,-49.6577
94820.3,-47.2344,94820.3,-49.6586
94821.9,-47.2333,94821.9,-49.6595
94823.4,-47.2161,94823.4,-49.6604
94825,-47.184,94825,-49.6613
94826.6,-47.1396,94826.6,-49.6622
94828.1,-47.0865,94828.1,-49.6631
94829.7,-47.0292,94829.7,-49.664
94831.2,-46.973,94831.2,-49.665
94832.8,-46.923,94832.8,-49.6659
94834.4,-46.8836,94834.4,-49.6668
94835.9,-46.858,94835.9,-49.6677
94837.5,-46.8478,94837.5,-49.6686
94839.1,-46.8536,94839.1,-49.6695
94840.6,-46.8745,94840.6,-49.6704
94842.2,-46.9075,94842.2,-49.6713
94843.8,-46.9478,94843.8,-49.6722
94845.3,-46.9898,94845.3,-49.6732
94846.9,-47.0272,94846.9,-49.6741
94848.4,-47.0543,94848.4,-49.675
94850,-47.067,94850,-49.6759
94851.6,-47.0633,94851.6,-49.6768
94853.1,-47.0431,94853.1,-49.6777
94854.7,-47.0088,94854.7,-49.6786
94856.2,-46.9637,94856.2,-49.6795
94857.8,-46.912,94857.8,-49.6804
94859.4,-46.8579,94859.4,-49.6814
94860.9,-46.8055,94860.9,-49.6823
94862.5,-46.758,94862.5,-49.6832
94864.1,-46.718,94864.1,-49.6841
94865.6,-46.6872,94865.6,-49.685
94867.2,-46.6669,94867.2,-49.6859
94868.8,-46.6579,94868.8,-49.6868
94870.3,-46.6615,94870.3,-49.6877
94871.9,-46.6782,94871.9,-49.6886
94873.4,-46.7082,94873.4,-49.6895
94875,-46.7512,94875,-49.6905
94876.6,-46.8064,94876.6,-49.6914
94878.1,-46.8716,94878.1,-49.6923
94879.7,-46.9438,94879.7,-49.6932
94881.2,-47.0195,94881.2,-49.6941
94882.8,-47.0953,94882.8,-49.695
94884.4,-47.1682,94884.4,-49.6959
94885.9,-47.2355,94885.9,-49.6968
94887.5,-47.2948,94887.5,-49.6977
94889.1,-47.3446,94889.1,-49.6986
94890.6,-47.3836,94890.6,-49.6995
94892.2,-47.4112,94892.2,-49.7004
94893.8,-47.4262,94893.8,-49.7014
94895.3,-47.428,94895.3,-49.7023
94896.9,-47.4163,94896.9,-49.7032
94898.4,-47.3918,94898.4,-49.7041
94900,-47.3562,94900,-49.705
94901.6,-47.3126,94901.6,-49.7059
94903.1,-47.2651,94903.1,-49.7068
94904.7,-47.2188,94904.7,-49.7077
94906.2,-47.179,94906.2,-49.7086
94907.8,-47.1498,94907.8,-49.7095
94909.4,-47.1342,94909.4,-49.7104
94910.9,-47.1332,94910.9,-49.7113
94912.5,-47.1461,94912.5,-49.7122
94914.1,-47.1703,94914.1,-49.7132
94915.6,-47.2024,94915.6,-49.7141
94917.2,-47.2379,94917.2,-49.715
94918.8,-47.2725,94918.8,-49.7159
94920.3,-47.3024,94920.3,-49.7168
94921.9,-47.3251,94921.9,-49.7177
94923.4,-47.3397,94923.4,-49.7186
94925,-47.3465,94925,-49.7195
94926.6,-47.3472,94926.6,-49.7204
94928.1,-47.344,94928.1,-49.7213
94929.7,-47.3391,94929.7,-49.7222
94931.2,-47.3345,94931.2,-49.7231
94932.8,-47.3317,94932.8,-49.724
94934.4,-47.3305,94934.4,-49.7249
94935.9,-47.3301,94935.9,-49.7258
94937.5,-47.329,94937.5,-49.7267
94939.1,-47.3261,94939.1,-49.7277
94940.6,-47.3202,94940.6,-49.7286
94942.2,-47.3106,94942.2,-49.7295
94943.8,-47.2971,94943.8,-49.7304
94945.3,-47.2805,94945.3,-49.7313
94946.9,-47.2627,94946.9,-49.7322
94948.4,-47.2455,94948.4,-49.7331
94950,-47.2301,94950,-49.734
94951.6,-47.217,94951.6,-49.7349
94953.1,-47.2057,94953.1,-49.7358
94954.7,-47.1955,94954.7,-49.7367
94956.2,-47.1847,94956.2,-49.7376
94957.8,-47.172,94957.8,-49.7385
94959.4,-47.1567,94959.4,-49.7394
94960.9,-47.1391,94960.9,-49.7403
94962.5,-47.1211,94962.5,-49.7412
94964.1,-47.105,94964.1,-49.7421
94965.6,-47.094,94965.6,-49.743
94967.2,-47.0904,94967.2,-49.7439
94968.8,-47.0954,94968.8,-49.7448
94970.3,-47.1095,94970.3,-49.7457
94971.9,-47.1318,94971.9,-49.7466
94973.4,-47.1598,94973.4,-49.7476
94975,-47.1893,94975,-49.7485
94976.6,-47.2158,94976.6,-49.7494
94978.1,-47.2344,94978.1,-49.7503
94979.7,-47.2409,94979.7,-49.7512
94981.2,-47.2323,94981.2,-49.7521
94982.8,-47.2068,94982.8,-49.753
94984.4,-47.165,94984.4,-49.7539
94985.9,-47.1096,94985.9,-49.7548
94987.5,-47.0449,94987.5,-49.7557
94989.1,-46.9765,94989.1,-49.7566
94990.6,-46.9117,94990.6,-49.7575
94992.2,-46.8578,94992.2,-49.7584
94993.8,-46.8212,94993.8,-49.7593
94995.3,-46.8066,94995.3,-49.7602
94996.9,-46.8165,94996.9,-49.7611
94998.4,-46.8514,94998.4,-49.762
95000,-46.9097,95000,-49.7629
95001.6,-46.9879,95001.6,-49.7638
95003.1,-47.0797,95003.1,-49.7647
95004.7,-47.177,95004.7,-49.7656
95006.2,-47.2718,95006.2,-49.7665
95007.8,-47.3561,95007.8,-49.7674
95009.4,-47.4228,95009.4,-49.7683
95010.9,-47.4667,95010.9,-49.7692
95012.5,-47.4849,95012.5,-49.7701
95014.1,-47.477,95014.1,-49.771
95015.6,-47.445,95015.6,-49.7719
95017.2,-47.3927,95017.2,-49.7728
95018.8,-47.3261,95018.8,-49.7737
95020.3,-47.2519,95020.3,-49.7746
95021.9,-47.1774,95021.9,-49.7755
95023.4,-47.1095,95023.4,-49.7764
95025,-47.0541,95025,-49.7773
95026.6,-47.016,95026.6,-49.7782
95028.1,-46.9985,95028.1,-49.7791
95029.7,-47.0035,95029.7,-49.78
95031.2,-47.0316,95031.2,-49.7809
95032.8,-47.0822,95032.8,-49.7818
95034.4,-47.1532,95034.4,-49.7827
95035.9,-47.2413,95035.9,-49.7836
95037.5,-47.3425,95037.5,-49.7845
95039.1,-47.4516,95039.1,-49.7854
95040.6,-47.5629,95040.6,-49.7863
95042.2,-47.6706,95042.2,-49.7872
95043.8,-47.7689,95043.8,-49.7881
95045.3,-47.8521,95045.3,-49.789
95046.9,-47.9151,95046.9,-49.7899
95048.4,-47.9538,95048.4,-49.7908
95050,-47.9651,95050,-49.7917
95051.6,-47.9474,95051.6,-49.7926
95053.1,-47.9009,95053.1,-49.7935
95054.7,-47.8274,95054.7,-49.7944
95056.2,-47.7308,95056.2,-49.7953
95057.8,-47.6166,95057.8,-49.7962
95059.4,-47.4913,95059.4,-49.7971
95060.9,-47.3625,95060.9,-49.798
95062.5,-47.238,95062.5,-49.7989
95064.1,-47.1252,95064.1,-49.7998
95065.6,-47.0309,95065.6,-49.8007
95067.2,-46.9598,95067.2,-49.8016
95068.8,-46.9147,95068.8,-49.8025
95070.3,-46.896,95070.3,-49.8034
95071.9,-46.9025,95071.9,-49.8043
95073.4,-46.9312,95073.4,-49.8052
95075,-46.9778,95075,-49.8061
95076.6,-47.0376,95076.6,-49.807
95078.1,-47.1056,95078.1,-49.8079
95079.7,-47.1777,95079.7,-49.8088
95081.2,-47.2505,95081.2,-49.8097
95082.8,-47.3218,95082.8,-49.8106
95084.4,-47.3904,95084.4,-49.8115
95085.9,-47.4562,95085.9,-49.8124
95087.5,-47.5188,95087.5,-49.8132
95089.1,-47.578,95089.1,-49.8141
95090.6,-47.6323,95090.6,-49.815
95092.2,-47.6795,95092.2,-49.8159
95093.8,-47.7168,95093.8,-49.8168
95095.3,-47.7413,95095.3,-49.8177
95096.9,-47.7507,95096.9,-49.8186
95098.4,-47.7434,95098.4,-49.8195
95100,-47.7199,95100,-49.8204
95101.6,-47.6828,95101.6,-49.8213
95103.1,-47.6366,95103.1,-49.8222
95104.7,-47.5873,95104.7,-49.8231
95106.2,-47.5417,95106.2,-49.824
95107.8,-47.5062,95107.8,-49.8249
95109.4,-47.4866,95109.4,-49.8258
95110.9,-47.4868,95110.9,-49.8267
95112.5,-47.5089,95112.5,-49.8276
95114.1,-47.5527,95114.1,-49.8285
95115.6,-47.6159,95115.6,-49.8294
95117.2,-47.6946,95117.2,-49.8303
95118.8,-47.7837,95118.8,-49.8312
95120.3,-47.8781,95120.3,-49.8321
95121.9,-47.9726,95121.9,-49.833
95123.4,-48.0627,95123.4,-49.8338
95125,-48.1448,95125,-49.8347
95126.6,-48.2166,95126.6,-49.8356
95128.1,-48.2775,95128.1,-49.8365
95129.7,-48.3282,95129.7,-49.8374
95131.2,-48.3696,95131.2,-49.8383
95132.8,-48.4029,95132.8,-49.8392
95134.4,-48.4295,95134.4,-49.8401
95135.9,-48.4506,95135.9,-49.841
95137.5,-48.4673,95137.5,-49.8419
95139.1,-48.4796,95139.1,-49.8428
95140.6,-48.487,95140.6,-49.8437
95142.2,-48.4885,95142.2,-49.8446
95143.8,-48.4822,95143.8,-49.8455
95145.3,-48.4659,95145.3,-49.8464
95146.9,-48.4373,95146.9,-49.8473
95148.4,-48.3948,95148.4,-49.8481
95150,-48.3376,95150,-49.849
95151.6,-48.2662,95151.6,-49.8499
95153.1,-48.1829,95153.1,-49.8508
95154.7,-48.0914,95154.7,-49.8517
95156.2,-47.9967,95156.2,-49.8526
95157.8,-47.9044,95157.8,-49.8535
95159.4,-47.8206,95159.4,-49.8544
95160.9,-47.7505,95160.9,-49.8553
95162.5,-47.6981,95162.5,-49.8562
95164.1,-47.6662,95164.1,-49.8571
95165.6,-47.6557,95165.6,-49.858
95167.2,-47.6663,95167.2,-49.8589
95168.8,-47.6962,95168.8,-49.8597
95170.3,-47.7423,95170.3,-49.8606
95171.9,-47.8007,95171.9,-49.8615
95173.4,-47.8673,95173.4,-49.8624
95175,-47.9383,95175,-49.8633
95176.6,-48.0102,95176.6,-49.8642
95178.1,-48.0804,95178.1,-49.8651
95179.7,-48.1469,95179.7,-49.866
95181.2,-48.2083,95181.2,-49.8669
95182.8,-48.2633,95182.8,-49.8678
95184.4,-48.3108,95184.4,-49.8687
95185.9,-48.3496,95185.9,-49.8696
95187.5,-48.3786,95187.5,-49.8704
95189.1,-48.3963,95189.1,-49.8713
95190.6,-48.4017,95190.6,-49.8722
95192.2,-48.3939,95192.2,-49.8731
95193.8,-48.3734,95193.8,-49.874
95195.3,-48.3419,95195.3,-49.8749
95196.9,-48.3016,95196.9,-49.8758
95198.4,-48.2558,95198.4,-49.8767
95200,-48.2086,95200,-49.8776
95201.6,-48.1636,95201.6,-49.8785
95203.1,-48.1238,95203.1,-49.8793
95204.7,-48.0908,95204.7,-49.8802
95206.2,-48.0647,95206.2,-49.8811
95207.8,-48.043,95207.8,-49.882
95209.4,-48.0216,95209.4,-49.8829
95210.9,-47.9948,95210.9,-49.8838
95212.5,-47.9569,95212.5,-49.8847
95214.1,-47.9027,95214.1,-49.8856
95215.6,-47.8299,95215.6,-49.8865
95217.2,-47.7395,95217.2,-49.8874
95218.8,-47.6364,95218.8,-49.8882
95220.3,-47.5289,95220.3,-49.8891
95221.9,-47.4274,95221.9,-49.89
95223.4,-47.3422,95223.4,-49.8909
95225,-47.2822,95225,-49.8918
95226.6,-47.2543,95226.6,-49.8927
95228.1,-47.2619,95228.1,-49.8936
95229.7,-47.3053,95229.7,-49.8945
95231.2,-47.3819,95231.2,-49.8953
95232.8,-47.4859,95232.8,-49.8962
95234.4,-47.6088,95234.4,-49.8971
95235.9,-47.7405,95235.9,-49.898
95237.5,-47.8707,95237.5,-49.8989
95239.1,-47.9899,95239.1,-49.8998
95240.6,-48.09,95240.6,-49.9007
95242.2,-48.1652,95242.2,-49.9016
95243.8,-48.212,95243.8,-49.9025
95245.3,-48.2293,95245.3,-49.9033
95246.9,-48.2178,95246.9,-49.9042
95248.4,-48.1792,95248.4,-49.9051
95250,-48.1163,95250,-49.906
95251.6,-48.0335,95251.6,-49.9069
95253.1,-47.9357,95253.1,-49.9078
95254.7,-47.8286,95254.7,-49.9087
95256.2,-47.7188,95256.2,-49.9095
95257.8,-47.6126,95257.8,-49.9104
95259.4,-47.5156,95259.4,-49.9113
95260.9,-47.4327,95260.9,-49.9122
95262.5,-47.3672,95262.5,-49.9131
95264.1,-47.3208,95264.1,-49.914
95265.6,-47.2936,95265.6,-49.9149
95267.2,-47.2842,95267.2,-49.9158
95268.8,-47.29,95268.8,-49.9166
95270.3,-47.3074,95270.3,-49.9175
95271.9,-47.3325,95271.9,-49.9184
95273.4,-47.3614,95273.4,-49.9193
95275,-47.3912,95275,-49.9202
95276.6,-47.4201,95276.6,-49.9211
95278.1,-47.4474,95278.1,-49.922
95279.7,-47.4724,95279.7,-49.9228
95281.2,-47.4954,95281.2,-49.9237
95282.8,-47.5164,95282.8,-49.9246
95284.4,-47.535,95284.4,-49.9255
95285.9,-47.5493,95285.9,-49.9264
95287.5,-47.5564,95287.5,-49.9273
95289.1,-47.5525,95289.1,-49.9281
95290.6,-47.5331,95290.6,-49.929
95292.2,-47.4943,95292.2,-49.9299
95293.8,-47.4336,95293.8,-49.9308
95295.3,-47.3507,95295.3,-49.9317
95296.9,-47.2486,95296.9,-49.9326
95298.4,-47.133,95298.4,-49.9335
95300,-47.0116,95300,-49.9343
95301.6,-46.8935,95301.6,-49.9352
95303.1,-46.7874,95303.1,-49.9361
95304.7,-46.701,95304.7,-49.937
95306.2,-46.6401,95306.2,-49.9379
95307.8,-46.6084,95307.8,-49.9388
95309.4,-46.607,95309.4,-49.9396
95310.9,-46.6347,95310.9,-49.9405
95312.5,-46.6878,95312.5,-49.9414
95314.1,-46.7612,95314.1,-49.9423
95315.6,-46.8481,95315.6,-49.9432
95317.2,-46.9418,95317.2,-49.9441
95318.8,-47.0361,95318.8,-49.9449
95320.3,-47.1266,95320.3,-49.9458
95321.9,-47.2111,95321.9,-49.9467
95323.4,-47.2892,95323.4,-49.9476
95325,-47.3623,95325,-49.9485
95326.6,-47.4324,95326.6,-49.9494
95328.1,-47.5018,95328.1,-49.9502
95329.7,-47.572,95329.7,-49.9511
95331.2,-47.6429,95331.2,-49.952
95332.8,-47.7125,95332.8,-49.9529
95334.4,-47.7777,95334.4,-49.9538
95335.9,-47.8341,95335.9,-49.9547
95337.5,-47.8771,95337.5,-49.9555
95339.1,-47.9029,95339.1,-49.9564
95340.6,-47.9092,95340.6,-49.9573
95342.2,-47.8962,95342.2,-49.9582
95343.8,-47.8664,95343.8,-49.9591
95345.3,-47.8243,95345.3,-49.9599
95346.9,-47.7755,95346.9,-49.9608
95348.4,-47.7252,95348.4,-49.9617
95350,-47.6781,95350,-49.9626
95351.6,-47.6375,95351.6,-49.9635
95353.1,-47.6056,95353.1,-49.9644
95354.7,-47.5832,95354.7,-49.9652
95356.2,-47.5702,95356.2,-49.9661
95357.8,-47.5661,95357.8,-49.967
95359.4,-47.5694,95359.4,-49.9679
95360.9,-47.5779,95360.9,-49.9688
95362.5,-47.5899,95362.5,-49.9696
95364.1,-47.604,95364.1,-49.9705
95365.6,-47.6192,95365.6,-49.9714
95367.2,-47.6341,95367.2,-49.9723
95368.8,-47.648,95368.8,-49.9732
95370.3,-47.6599,95370.3,-49.974
95371.9,-47.6688,95371.9,-49.9749
95373.4,-47.6737,95373.4,-49.9758
95375,-47.674,95375,-49.9767
95376.6,-47.6692,95376.6,-49.9776
95378.1,-47.6597,95378.1,-49.9784
95379.7,-47.646,95379.7,-49.9793
95381.2,-47.6283,95381.2,-49.9802
95382.8,-47.6078,95382.8,-49.9811
95384.4,-47.5859,95384.4,-49.982
95385.9,-47.5646,95385.9,-49.9828
95387.5,-47.5465,95387.5,-49.9837
95389.1,-47.5343,95389.1,-49.9846
95390.6,-47.5311,95390.6,-49.9855
95392.2,-47.5395,95392.2,-49.9864
95393.8,-47.5619,95393.8,-49.9872
95395.3,-47.5995,95395.3,-49.9881
95396.9,-47.6523,95396.9,-49.989
95398.4,-47.7197,95398.4,-49.9899
95400,-47.8002,95400,-49.9907
95401.6,-47.8913,95401.6,-49.9916
95403.1,-47.9902,95403.1,-49.9925
95404.7,-48.0937,95404.7,-49.9934
95406.2,-48.1991,95406.2,-49.9943
95407.8,-48.3039,95407.8,-49.9951
95409.4,-48.4061,95409.4,-49.996
95410.9,-48.5032,95410.9,-49.9969
95412.5,-48.5924,95412.5,-49.9978
95414.1,-48.6699,95414.1,-49.9987
95415.6,-48.7311,95415.6,-49.9995
95417.2,-48.7706,95417.2,-50.0004
95418.8,-48.7828,95418.8,-50.0013
95420.3,-48.7628,95420.3,-50.0022
95421.9,-48.7077,95421.9,-50.003
95423.4,-48.6181,95423.4,-50.0039
95425,-48.4983,95425,-50.0048
95426.6,-48.3558,95426.6,-50.0057
95428.1,-48.2007,95428.1,-50.0065
95429.7,-48.0445,95429.7,-50.0074
95431.2,-47.8984,95431.2,-50.0083
95432.8,-47.7724,95432.8,-50.0092
95434.4,-47.6742,95434.4,-50.0101
95435.9,-47.6089,95435.9,-50.0109
95437.5,-47.5784,95437.5,-50.0118
95439.1,-47.5818,95439.1,-50.0127
95440.6,-47.6156,95440.6,-50.0136
95442.2,-47.6747,95442.2,-50.0144
95443.8,-47.752,95443.8,-50.0153
95445.3,-47.8388,95445.3,-50.0162
95446.9,-47.9266,95446.9,-50.0171
95448.4,-48.0079,95448.4,-50.0179
95450,-48.0778,95450,-50.0188
95451.6,-48.1336,95451.6,-50.0197
95453.1,-48.1754,95453.1,-50.0206
95454.7,-48.2055,95454.7,-50.0214
95456.2,-48.2275,95456.2,-50.0223
95457.8,-48.2455,95457.8,-50.0232
95459.4,-48.2636,95459.4,-50.0241
95460.9,-48.2849,95460.9,-50.0249
95462.5,-48.3113,95462.5,-50.0258
95464.1,-48.3436,95464.1,-50.0267
95465.6,-48.3809,95465.6,-50.0276
95467.2,-48.4213,95467.2,-50.0284
95468.8,-48.4619,95468.8,-50.0293
95470.3,-48.4988,95470.3,-50.0302
95471.9,-48.528,95471.9,-50.0311
95473.4,-48.5455,95473.4,-50.0319
95475,-48.5485,95475,-50.0328
95476.6,-48.5352,95476.6,-50.0337
95478.1,-48.505,95478.1,-50.0346
95479.7,-48.4595,95479.7,-50.0354
95481.2,-48.402,95481.2,-50.0363
95482.8,-48.337,95482.8,-50.0372
95484.4,-48.2704,95484.4,-50.0381
95485.9,-48.2079,95485.9,-50.0389
95487.5,-48.1545,95487.5,-50.0398
95489.1,-48.1138,95489.1,-50.0407
95490.6,-48.0885,95490.6,-50.0416
95492.2,-48.0794,95492.2,-50.0424
95493.8,-48.0854,95493.8,-50.0433
95495.3,-48.1036,95495.3,-50.0442
95496.9,-48.1296,95496.9,-50.045
95498.4,-48.1589,95498.4,-50.0459
95500,-48.1861,95500,-50.0468
95501.6,-48.206,95501.6,-50.0477
95503.1,-48.2145,95503.1,-50.0485
95504.7,-48.2089,95504.7,-50.0494
95506.2,-48.1883,95506.2,-50.0503
95507.8,-48.1532,95507.8,-50.0512
95509.4,-48.1053,95509.4,-50.052
95510.9,-48.0471,95510.9,-50.0529
95512.5,-47.9817,95512.5,-50.0538
95514.1,-47.9127,95514.1,-50.0546
95515.6,-47.8436,95515.6,-50.0555
95517.2,-47.7783,95517.2,-50.0564
95518.8,-47.7201,95518.8,-50.0573
95520.3,-47.6723,95520.3,-50.0581
95521.9,-47.6374,95521.9,-50.059
95523.4,-47.6174,95523.4,-50.0599
95525,-47.6136,95525,-50.0607
95526.6,-47.626,95526.6,-50.0616
95528.1,-47.6533,95528.1,-50.0625
95529.7,-47.6936,95529.7,-50.0634
95531.2,-47.7438,95531.2,-50.0642
95532.8,-47.8,95532.8,-50.0651
95534.4,-47.858,95534.4,-50.066
95535.9,-47.9135,95535.9,-50.0668
95537.5,-47.9629,95537.5,-50.0677
95539.1,-48.0031,95539.1,-50.0686
95540.6,-48.0312,95540.6,-50.0695
95542.2,-48.0457,95542.2,-50.0703
95543.8,-48.0456,95543.8,-50.0712
95545.3,-48.0305,95545.3,-50.0721
95546.9,-48.0008,95546.9,-50.0729
95548.4,-47.9575,95548.4,-50.0738
95550,-47.9031,95550,-50.0747
95551.6,-47.841,95551.6,-50.0756
95553.1,-47.7752,95553.1,-50.0764
95554.7,-47.7105,95554.7,-50.0773
95556.2,-47.651,95556.2,-50.0782
95557.8,-47.6009,95557.8,-50.079
95559.4,-47.5631,95559.4,-50.0799
95560.9,-47.5392,95560.9,-50.0808
95562.5,-47.5294,95562.5,-50.0816
95564.1,-47.5319,95564.1,-50.0825
95565.6,-47.5437,95565.6,-50.0834
95567.2,-47.5615,95567.2,-50.0842
95568.8,-47.5816,95568.8,-50.0851
95570.3,-47.6011,95570.3,-50.086
95571.9,-47.6179,95571.9,-50.0869
95573.4,-47.631,95573.4,-50.0877
95575,-47.6407,95575,-50.0886
95576.6,-47.6484,95576.6,-50.0895
95578.1,-47.6558,95578.1,-50.0903
95579.7,-47.6639,95579.7,-50.0912
95581.2,-47.6731,95581.2,-50.0921
95582.8,-47.6833,95582.8,-50.0929
95584.4,-47.6934,95584.4,-50.0938
95585.9,-47.7024,95585.9,-50.0947
95587.5,-47.7089,95587.5,-50.0955
95589.1,-47.7123,95589.1,-50.0964
95590.6,-47.7132,95590.6,-50.0973
95592.2,-47.7127,95592.2,-50.0981
95593.8,-47.7129,95593.8,-50.099
95595.3,-47.7154,95595.3,-50.0999
95596.9,-47.7211,95596.9,-50.1007
95598.4,-47.7295,95598.4,-50.1016
95600,-47.7392,95600,-50.1025
95601.6,-47.7476,95601.6,-50.1033
95603.1,-47.7519,95603.1,-50.1042
95604.7,-47.7493,95604.7,-50.1051
95606.2,-47.738,95606.2,-50.106
95607.8,-47.718,95607.8,-50.1068
95609.4,-47.6912,95609.4,-50.1077
95610.9,-47.6613,95610.9,-50.1086
95612.5,-47.6326,95612.5,-50.1094
95614.1,-47.6094,95614.1,-50.1103
95615.6,-47.5952,95615.6,-50.1112
95617.2,-47.5926,95617.2,-50.112
95618.8,-47.6029,95618.8,-50.1129
95620.3,-47.6253,95620.3,-50.1138
95621.9,-47.6581,95621.9,-50.1146
95623.4,-47.6983,95623.4,-50.1155
95625,-47.7427,95625,-50.1163
95626.6,-47.788,95626.6,-50.1172
95628.1,-47.8309,95628.1,-50.1181
95629.7,-47.8696,95629.7,-50.1189
95631.2,-47.9027,95631.2,-50.1198
95632.8,-47.9296,95632.8,-50.1207
95634.4,-47.9505,95634.4,-50.1215
95635.9,-47.9656,95635.9,-50.1224
95637.5,-47.9758,95637.5,-50.1233
95639.1,-47.9827,95639.1,-50.1241
95640.6,-47.9879,95640.6,-50.125
95642.2,-47.9929,95642.2,-50.1259
95643.8,-47.9985,95643.8,-50.1267
95645.3,-48.0048,95645.3,-50.1276
95646.9,-48.0111,95646.9,-50.1285
95648.4,-48.0162,95648.4,-50.1293
95650,-48.0179,95650,-50.1302
95651.6,-48.0139,95651.6,-50.1311
95653.1,-48.0023,95653.1,-50.1319
95654.7,-47.982,95654.7,-50.1328
95656.2,-47.953,95656.2,-50.1337
95657.8,-47.9172,95657.8,-50.1345
95659.4,-47.8776,95659.4,-50.1354
95660.9,-47.8381,95660.9,-50.1362
95662.5,-47.8025,95662.5,-50.1371
95664.1,-47.7742,95664.1,-50.138
95665.6,-47.7553,95665.6,-50.1388
95667.2,-47.7461,95667.2,-50.1397
95668.8,-47.746,95668.8,-50.1406
95670.3,-47.7532,95670.3,-50.1414
95671.9,-47.7646,95671.9,-50.1423
95673.4,-47.7771,95673.4,-50.1432
95675,-47.7883,95675,-50.144
95676.6,-47.797,95676.6,-50.1449
95678.1,-47.8034,95678.1,-50.1457
95679.7,-47.8083,95679.7,-50.1466
95681.2,-47.8138,95681.2,-50.1475
95682.8,-47.8222,95682.8,-50.1483
95684.4,-47.8361,95684.4,-50.1492
95685.9,-47.8573,95685.9,-50.1501
95687.5,-47.8868,95687.5,-50.1509
95689.1,-47.9246,95689.1,-50.1518
95690.6,-47.9695,95690.6,-50.1526
95692.2,-48.0185,95692.2,-50.1535
95693.8,-48.0676,95693.8,-50.1544
95695.3,-48.1114,95695.3,-50.1552
95696.9,-48.1443,95696.9,-50.1561
95698.4,-48.1609,95698.4,-50.157
95700,-48.1572,95700,-50.1578
95701.6,-48.1312,95701.6,-50.1587
95703.1,-48.0841,95703.1,-50.1595
95704.7,-48.0202,95704.7,-50.1604
